moeCode,schoolName,website,admissionWebsite,sourceTitle,sourceUrl,sourceDate,confidence,notes
4132010288,南京理工大学,http://www.njust.edu.cn/,,学校官网,http://www.njust.edu.cn/,2024,medium,
4161010701,西安电子科技大学,https://www.xidian.edu.cn/,,学校官网,https://www.xidian.edu.cn/,2024,medium,
4162010730,兰州大学,https://www.lzu.edu.cn/,,学校官网,https://www.lzu.edu.cn/,2024,medium,
4111010004,北京交通大学,https://www.bjtu.edu.cn/,,学校官网,https://www.bjtu.edu.cn/,2024,medium,
4144014325,南方科技大学,http://www.sustech.edu.cn/,,学校官网,http://www.sustech.edu.cn/,2024,medium,
4142010504,华中农业大学,https://www.hzau.edu.cn/,,学校官网,https://www.hzau.edu.cn/,2024,medium,
4131010280,上海大学,https://www.shu.edu.cn/,,学校官网,https://www.shu.edu.cn/,2024,medium,
4132010285,苏州大学,https://www.suda.edu.cn/,,学校官网,https://www.suda.edu.cn/,2024,medium,
4131010251,华东理工大学,https://www.ecust.edu.cn/,,学校官网,https://www.ecust.edu.cn/,2024,medium,
4142010511,华中师范大学,https://www.ccnu.edu.cn/,,学校官网,https://www.ccnu.edu.cn/,2024,medium,
4132010319,南京师范大学,https://www.njnu.edu.cn/,,学校官网,https://www.njnu.edu.cn/,2024,medium,
4142010491,中国地质大学（武汉）,https://www.cug.edu.cn/,,学校官网,https://www.cug.edu.cn/,2024,medium,
4122010200,东北师范大学,https://www.nenu.edu.cn/,,学校官网,https://www.nenu.edu.cn/,2024,medium,
4123010217,哈尔滨工程大学,http://www.hrbeu.edu.cn/,,学校官网,http://www.hrbeu.edu.cn/,2024,medium,
4151010613,西南交通大学,https://www.swjtu.edu.cn/,,学校官网,https://www.swjtu.edu.cn/,2024,medium,
4132010307,南京农业大学,http://www.njau.edu.cn/,,学校官网,http://www.njau.edu.cn/,2024,medium,
4141010459,郑州大学,http://www.zzu.edu.cn/,,学校官网,http://www.zzu.edu.cn/,2024,medium,
4111010013,北京邮电大学,https://www.bupt.edu.cn/,,学校官网,https://www.bupt.edu.cn/,2024,medium,
4142010497,武汉理工大学,https://www.whut.edu.cn/,,学校官网,https://www.whut.edu.cn/,2024,medium,
4137010423,中国海洋大学,http://www.ouc.edu.cn/,,学校官网,http://www.ouc.edu.cn/,2024,medium,
4144010559,暨南大学,https://jnu.edu.cn/,,学校官网,https://jnu.edu.cn/,2024,medium,
4111011414,中国石油大学（北京）,https://www.cup.edu.cn/,,学校官网,https://www.cup.edu.cn/,2024,medium,
4111010005,北京工业大学,https://www.bjut.edu.cn/,,学校官网,https://www.bjut.edu.cn/,2024,medium,
4132010294,河海大学,https://www.hhu.edu.cn/,,学校官网,https://www.hhu.edu.cn/,2024,medium,
4132010290,中国矿业大学,http://www.cumt.edu.cn/,,学校官网,http://www.cumt.edu.cn/,2024,medium,
4111010010,北京化工大学,https://www.buct.edu.cn/,,学校官网,https://www.buct.edu.cn/,2024,medium,
4111011415,中国地质大学（北京）,https://www.cugb.edu.cn/,,学校官网,https://www.cugb.edu.cn/,2024,medium,
4161010697,西北大学,https://www.nwu.edu.cn/,,学校官网,https://www.nwu.edu.cn/,2024,medium,
4132010295,江南大学,https://www.jiangnan.edu.cn/,,学校官网,https://www.jiangnan.edu.cn/,2024,medium,
4131014423,上海科技大学,https://www.shanghaitech.edu.cn/,,学校官网,https://www.shanghaitech.edu.cn/,2024,medium,
4137010425,中国石油大学（华东）,https://www.upc.edu.cn/,,学校官网,https://www.upc.edu.cn/,2024,medium,
4150010635,西南大学,http://www.swu.edu.cn/,,学校官网,http://www.swu.edu.cn/,2024,medium,
4111011413,中国矿业大学（北京）,http://www.cumt.edu.cn/,,学校官网,http://www.cumt.edu.cn/,2024,medium,
4144010590,深圳大学,https://www.szu.edu.cn/,,学校官网,https://www.szu.edu.cn/,2024,medium,
4161010718,陕西师范大学,https://www.snnu.edu.cn/,,学校官网,https://www.snnu.edu.cn/,2024,medium,
4132010299,江苏大学,https://www.ujs.edu.cn/,,学校官网,https://www.ujs.edu.cn/,2024,medium,
4133010337,浙江工业大学,https://www.zjut.edu.cn/,,学校官网,https://www.zjut.edu.cn/,2024,medium,
4111010022,北京林业大学,http://www.bjfu.edu.cn/,,学校官网,http://www.bjfu.edu.cn/,2024,medium,
4144010574,华南师范大学,https://www.scnu.edu.cn/,,学校官网,https://www.scnu.edu.cn/,2024,medium,
4161010712,西北农林科技大学,https://www.nwsuaf.edu.cn/,,学校官网,https://www.nwsuaf.edu.cn/,2024,medium,
4132011117,扬州大学,https://www.yzu.edu.cn/,,学校官网,https://www.yzu.edu.cn/,2024,medium,
4136010403,南昌大学,http://www.ncu.edu.cn/,,学校官网,http://www.ncu.edu.cn/,2024,medium,
4135010386,福州大学,https://www.fzu.edu.cn/,,学校官网,https://www.fzu.edu.cn/,2024,medium,
4111010054,华北电力大学,https://www.ncepu.edu.cn/,,学校官网,https://www.ncepu.edu.cn/,2024,medium,
4131010255,东华大学,https://www.dhu.edu.cn/,,学校官网,https://www.dhu.edu.cn/,2024,medium,
4134010359,合肥工业大学,https://www.hfut.edu.cn/,,学校官网,https://www.hfut.edu.cn/,2024,medium,
4153010673,云南大学,https://www.ynu.edu.cn/,,学校官网,https://www.ynu.edu.cn/,2024,medium,
4133011646,宁波大学,https://www.nbu.edu.cn/,,学校官网,https://www.nbu.edu.cn/,2024,medium,
4111010028,首都师范大学,https://www.cnu.edu.cn/,,学校官网,https://www.cnu.edu.cn/,2024,medium,
4143010542,湖南师范大学,https://www.hunnu.edu.cn/,,学校官网,https://www.hunnu.edu.cn/,2024,medium,
4132010291,南京工业大学,http://www.njtech.edu.cn/,,学校官网,http://www.njtech.edu.cn/,2024,medium,
4161010710,长安大学,http://www.xahu.edu.cn/,,学校官网,http://www.xahu.edu.cn/,2024,medium,
4135010394,福建师范大学,https://www.fjnu.edu.cn/,,学校官网,https://www.fjnu.edu.cn/,2024,medium,
